source,target,weight
S100049,S100065,2.0
S100049,S100066,2.0
S100049,S100067,1.0
S100049,S100068,1.0
S100049,S100069,2.0
S100049,S100070,2.0
S100049,S100071,2.0
S100049,S100072,2.0
S100049,S100073,1.0
S100049,S100074,2.0
S100049,S100075,2.0
S100049,S100076,1.0
S100049,S100078,2.0
S100049,S100079,1.0
S100049,S100084,1.0
S100050,S100051,1.0
S100050,S100053,1.0
S100050,S100054,1.0
S100050,S100055,1.0
S100050,S100056,1.0
S100050,S100057,1.0
S100050,S100059,1.0
S100050,S100060,1.0
S100050,S100065,1.0
S100050,S100066,1.0
S100050,S100069,1.0
S100050,S100070,1.0
S100050,S100071,1.0
S100050,S100072,1.0
S100050,S100073,1.0
S100050,S100074,1.0
S100050,S100075,1.0
S100050,S100076,1.0
S100050,S100078,1.0
S100050,S100084,1.0
S100051,S100053,1.0
S100051,S100054,1.0
S100051,S100055,1.0
S100051,S100056,1.0
S100051,S100057,1.0
S100051,S100059,1.0
S100051,S100060,1.0
S100051,S100065,1.0
S100051,S100066,1.0
S100051,S100069,1.0
S100051,S100070,1.0
S100051,S100071,1.0
S100051,S100072,1.0
S100051,S100073,1.0
S100051,S100074,1.0
S100051,S100075,1.0
S100051,S100076,1.0
S100051,S100078,1.0
S100051,S100084,1.0
S100053,S100054,2.0
S100053,S100055,2.0
S100053,S100056,2.0
S100053,S100057,2.0
S100053,S100058,1.0
S100053,S100059,2.0
S100053,S100060,2.0
S100053,S100061,1.0
S100053,S100062,1.0
S100053,S100063,1.0
S100053,S100064,1.0
S100053,S100065,2.0
S100053,S100066,2.0
S100053,S100067,1.0
S100053,S100068,1.0
S100053,S100069,2.0
S100053,S100070,2.0
S100053,S100071,2.0
S100053,S100072,2.0
S100053,S100073,1.0
S100053,S100074,2.0
S100053,S100075,2.0
S100053,S100076,1.0
S100053,S100078,2.0
S100053,S100079,1.0
S100053,S100084,1.0
S100054,S100055,2.0
S100054,S100056,2.0
S100054,S100057,2.0
S100054,S100058,1.0
S100054,S100059,2.0
S100054,S100060,2.0
S100054,S100061,1.0
S100054,S100062,1.0
S100054,S100063,1.0
S100054,S100064,1.0
S100054,S100065,2.0
S100054,S100066,2.0
S100054,S100067,1.0
S100054,S100068,1.0
S100054,S100069,2.0
S100054,S100070,2.0
S100054,S100071,2.0
S100054,S100072,2.0
S100054,S100073,1.0
S100054,S100074,2.0
S100054,S100075,2.0
S100054,S100076,1.0
S100054,S100078,2.0
S100054,S100079,1.0
S100054,S100084,1.0
S100055,S100056,2.0
S100055,S100057,2.0
S100055,S100058,1.0
S100055,S100059,2.0
S100055,S100060,2.0
S100055,S100061,1.0
S100055,S100062,1.0
S100055,S100063,1.0
S100055,S100064,1.0
S100055,S100065,2.0
S100055,S100066,2.0
S100055,S100067,1.0
S100055,S100068,1.0
S100055,S100069,2.0
S100055,S100070,2.0
S100055,S100071,2.0
S100055,S100072,2.0
S100055,S100073,1.0
S100055,S100074,2.0
S100055,S100075,2.0
S100055,S100076,1.0
S100055,S100078,2.0
S100055,S100079,1.0
S100055,S100081,1.0
S100055,S100082,1.0
S100055,S100083,1.0
S100055,S100084,2.0
S100055,S100086,1.0
S100055,S100090,1.0
S100055,S100091,1.0
S100055,S100092,1.0
S100055,S100095,1.0
S100055,S100096,1.0
S100055,S100098,1.0
S100055,S100099,1.0
S100055,S100100,1.0
S100055,S100101,1.0
S100055,S100105,1.0
S100055,S100106,1.0
S100055,S100107,1.0
S100055,S100108,1.0
S100055,S100109,1.0
S100055,S100111,1.0
S100055,S100112,1.0
S100055,S100114,1.0
S100055,S100117,1.0
S100055,S100118,1.0
S100055,S100120,1.0
S100056,S100057,2.0
S100056,S100058,1.0
S100056,S100059,2.0
S100056,S100060,2.0
S100056,S100061,1.0
S100056,S100062,1.0
S100056,S100063,1.0
S100056,S100064,1.0
S100056,S100065,2.0
S100056,S100066,2.0
S100056,S100067,1.0
S100056,S100068,1.0
S100056,S100069,2.0
S100056,S100070,2.0
S100056,S100071,2.0
S100056,S100072,2.0
S100056,S100073,1.0
S100056,S100074,2.0
S100056,S100075,2.0
S100056,S100076,1.0
S100056,S100078,2.0
S100056,S100079,1.0
S100056,S100084,1.0
S100057,S100058,1.0
S100057,S100059,2.0
S100057,S100060,2.0
S100057,S100061,1.0
S100057,S100062,1.0
S100057,S100063,1.0
S100057,S100064,1.0
S100057,S100065,2.0
S100057,S100066,2.0
S100057,S100067,1.0
S100057,S100068,1.0
S100057,S100069,2.0
S100057,S100070,2.0
S100057,S100071,2.0
S100057,S100072,2.0
S100057,S100073,1.0
S100057,S100074,2.0
S100057,S100075,2.0
S100057,S100076,1.0
S100057,S100078,2.0
S100057,S100079,1.0
S100057,S100084,1.0
S100058,S100059,1.0
S100058,S100060,1.0
S100058,S100061,1.0
S100058,S100062,1.0
S100058,S100063,1.0
S100058,S100064,1.0
S100058,S100065,1.0
S100058,S100066,1.0
S100058,S100067,1.0
S100058,S100068,1.0
S100058,S100069,1.0
S100058,S100070,1.0
S100058,S100071,1.0
S100058,S100072,1.0
S100058,S100074,1.0
S100058,S100075,1.0
S100058,S100078,1.0
S100058,S100079,1.0
S100059,S100060,2.0
S100059,S100061,1.0
S100059,S100062,1.0
S100059,S100063,1.0
S100059,S100064,1.0
S100059,S100065,2.0
S100059,S100066,2.0
S100059,S100067,1.0
S100059,S100068,1.0
S100059,S100069,2.0
S100059,S100070,2.0
S100059,S100071,2.0
S100059,S100072,2.0
S100059,S100073,1.0
S100059,S100074,2.0
S100059,S100075,2.0
S100059,S100076,1.0
S100059,S100078,2.0
S100059,S100079,1.0
S100059,S100084,1.0
S100060,S100061,1.0
S100060,S100062,1.0
S100060,S100063,1.0
S100060,S100064,1.0
S100060,S100065,2.0
S100060,S100066,2.0
S100060,S100067,1.0
S100060,S100068,1.0
S100060,S100069,2.0
S100060,S100070,2.0
S100060,S100071,2.0
S100060,S100072,2.0
S100060,S100073,1.0
S100060,S100074,2.0
S100060,S100075,2.0
S100060,S100076,1.0
S100060,S100078,2.0
S100060,S100079,1.0
S100060,S100084,1.0
S100061,S100062,1.0
S100061,S100063,1.0
S100061,S100064,1.0
S100061,S100065,1.0
S100061,S100066,1.0
S100061,S100067,1.0
S100061,S100068,1.0
S100061,S100069,1.0
S100061,S100070,1.0
S100061,S100071,1.0
S100061,S100072,1.0
S100061,S100074,1.0
S100061,S100075,1.0
S100061,S100078,1.0
S100061,S100079,1.0
S100062,S100063,1.0
S100062,S100064,1.0
S100062,S100065,1.0
S100062,S100066,1.0
S100062,S100067,1.0
S100062,S100068,1.0
S100062,S100069,1.0
S100062,S100070,1.0
S100062,S100071,1.0
S100062,S100072,1.0
S100062,S100074,1.0
S100062,S100075,1.0
S100062,S100078,1.0
S100062,S100079,1.0
S100063,S100064,1.0
S100063,S100065,1.0
S100063,S100066,1.0
S100063,S100067,1.0
S100063,S100068,1.0
S100063,S100069,1.0
S100063,S100070,1.0
S100063,S100071,1.0
S100063,S100072,1.0
S100063,S100074,1.0
S100063,S100075,1.0
S100063,S100078,1.0
S100063,S100079,1.0
S100064,S100065,1.0
S100064,S100066,1.0
S100064,S100067,1.0
S100064,S100068,1.0
S100064,S100069,1.0
S100064,S100070,1.0
S100064,S100071,1.0
S100064,S100072,2.0
S100064,S100074,1.0
S100064,S100075,1.0
S100064,S100078,1.0
S100064,S100079,1.0
S100064,S100106,1.0
S100064,S100117,1.0
S100065,S100066,2.0
S100065,S100067,1.0
S100065,S100068,1.0
S100065,S100069,2.0
S100065,S100070,2.0
S100065,S100071,2.0
S100065,S100072,2.0
S100065,S100073,1.0
S100065,S100074,2.0
S100065,S100075,2.0
S100065,S100076,1.0
S100065,S100078,2.0
S100065,S100079,1.0
S100065,S100084,1.0
S100065,S100085,1.0
S100065,S100105,1.0
S100065,S100107,1.0
S100065,S100110,1.0
S100066,S100067,1.0
S100066,S100068,1.0
S100066,S100069,2.0
S100066,S100070,2.0
S100066,S100071,2.0
S100066,S100072,2.0
S100066,S100073,1.0
S100066,S100074,2.0
S100066,S100075,2.0
S100066,S100076,1.0
S100066,S100078,2.0
S100066,S100079,1.0
S100066,S100084,1.0
S100067,S100068,1.0
S100067,S100069,1.0
S100067,S100070,1.0
S100067,S100071,1.0
S100067,S100072,1.0
S100067,S100074,1.0
S100067,S100075,1.0
S100067,S100078,1.0
S100067,S100079,1.0
S100068,S100069,1.0
S100068,S100070,1.0
S100068,S100071,1.0
S100068,S100072,1.0
S100068,S100074,1.0
S100068,S100075,1.0
S100068,S100078,1.0
S100068,S100079,1.0
S100069,S100070,2.0
S100069,S100071,2.0
S100069,S100072,2.0
S100069,S100073,1.0
S100069,S100074,2.0
S100069,S100075,2.0
S100069,S100076,1.0
S100069,S100078,2.0
S100069,S100079,1.0
S100069,S100084,1.0
S100070,S100071,2.0
S100070,S100072,2.0
S100070,S100073,1.0
S100070,S100074,2.0
S100070,S100075,2.0
S100070,S100076,1.0
S100070,S100078,2.0
S100070,S100079,1.0
S100070,S100084,1.0
S100071,S100072,2.0
S100071,S100073,1.0
S100071,S100074,2.0
S100071,S100075,2.0
S100071,S100076,1.0
S100071,S100078,2.0
S100071,S100079,1.0
S100071,S100084,1.0
S100072,S100073,1.0
S100072,S100074,2.0
S100072,S100075,2.0
S100072,S100076,1.0
S100072,S100078,2.0
S100072,S100079,1.0
S100072,S100084,1.0
S100072,S100106,1.0
S100072,S100117,1.0
S100073,S100074,1.0
S100073,S100075,1.0
S100073,S100076,1.0
S100073,S100078,1.0
S100073,S100084,1.0
S100074,S100075,2.0
S100074,S100076,1.0
S100074,S100078,2.0
S100074,S100079,1.0
S100074,S100084,1.0
S100075,S100076,1.0
S100075,S100078,2.0
S100075,S100079,1.0
S100075,S100084,1.0
S100076,S100078,1.0
S100076,S100084,1.0
S100078,S100079,1.0
S100078,S100084,1.0
S100079,S100081,1.0
S100079,S100082,1.0
S100079,S100083,1.0
S100079,S100084,1.0
S100079,S100085,1.0
S100079,S100086,1.0
S100079,S100090,1.0
S100079,S100091,1.0
S100079,S100092,1.0
S100079,S100095,1.0
S100079,S100096,1.0
S100079,S100097,1.0
S100079,S100098,1.0
S100079,S100099,1.0
S100079,S100100,1.0
S100079,S100101,1.0
S100079,S100105,1.0
S100079,S100106,1.0
S100079,S100107,1.0
S100079,S100108,1.0
S100079,S100113,1.0
S100079,S100114,1.0
S100079,S100117,1.0
S100079,S100120,1.0
S100081,S100082,2.0
S100081,S100083,2.0
S100081,S100084,2.0
S100081,S100085,1.0
S100081,S100086,2.0
S100081,S100090,2.0
S100081,S100091,2.0
S100081,S100092,2.0
S100081,S100095,2.0
S100081,S100096,2.0
S100081,S100097,1.0
S100081,S100098,2.0
S100081,S100099,2.0
S100081,S100100,2.0
S100081,S100101,2.0
S100081,S100105,2.0
S100081,S100106,2.0
S100081,S100107,2.0
S100081,S100108,2.0
S100081,S100109,1.0
S100081,S100111,1.0
S100081,S100112,1.0
S100081,S100113,1.0
S100081,S100114,2.0
S100081,S100117,2.0
S100081,S100118,1.0
S100081,S100120,2.0
S100082,S100083,2.0
S100082,S100084,2.0
S100082,S100085,1.0
S100082,S100086,2.0
S100082,S100090,2.0
S100082,S100091,2.0
S100082,S100092,2.0
S100082,S100095,2.0
S100082,S100096,2.0
S100082,S100097,1.0
S100082,S100098,2.0
S100082,S100099,2.0
S100082,S100100,2.0
S100082,S100101,2.0
S100082,S100105,2.0
S100082,S100106,2.0
S100082,S100107,2.0
S100082,S100108,2.0
S100082,S100109,1.0
S100082,S100111,1.0
S100082,S100112,1.0
S100082,S100113,1.0
S100082,S100114,2.0
S100082,S100117,2.0
S100082,S100118,1.0
S100082,S100120,2.0
S100083,S100084,2.0
S100083,S100085,1.0
S100083,S100086,2.0
S100083,S100090,2.0
S100083,S100091,2.0
S100083,S100092,2.0
S100083,S100095,2.0
S100083,S100096,2.0
S100083,S100097,1.0
S100083,S100098,2.0
S100083,S100099,2.0
S100083,S100100,2.0
S100083,S100101,2.0
S100083,S100105,2.0
S100083,S100106,2.0
S100083,S100107,2.0
S100083,S100108,2.0
S100083,S100109,1.0
S100083,S100111,1.0
S100083,S100112,1.0
S100083,S100113,1.0
S100083,S100114,2.0
S100083,S100117,2.0
S100083,S100118,1.0
S100083,S100120,2.0
S100084,S100085,1.0
S100084,S100086,2.0
S100084,S100090,2.0
S100084,S100091,2.0
S100084,S100092,2.0
S100084,S100095,2.0
S100084,S100096,2.0
S100084,S100097,1.0
S100084,S100098,2.0
S100084,S100099,2.0
S100084,S100100,2.0
S100084,S100101,2.0
S100084,S100105,2.0
S100084,S100106,2.0
S100084,S100107,2.0
S100084,S100108,2.0
S100084,S100109,1.0
S100084,S100111,1.0
S100084,S100112,1.0
S100084,S100113,1.0
S100084,S100114,2.0
S100084,S100117,2.0
S100084,S100118,1.0
S100084,S100120,2.0
S100085,S100086,1.0
S100085,S100090,1.0
S100085,S100091,1.0
S100085,S100092,1.0
S100085,S100095,1.0
S100085,S100096,1.0
S100085,S100097,1.0
S100085,S100098,1.0
S100085,S100099,1.0
S100085,S100100,1.0
S100085,S100101,1.0
S100085,S100105,2.0
S100085,S100106,1.0
S100085,S100107,2.0
S100085,S100108,1.0
S100085,S100110,1.0
S100085,S100113,1.0
S100085,S100114,1.0
S100085,S100117,1.0
S100085,S100120,1.0
S100086,S100090,2.0
S100086,S100091,2.0
S100086,S100092,2.0
S100086,S100095,2.0
S100086,S100096,2.0
S100086,S100097,1.0
S100086,S100098,2.0
S100086,S100099,2.0
S100086,S100100,2.0
S100086,S100101,2.0
S100086,S100105,2.0
S100086,S100106,2.0
S100086,S100107,2.0
S100086,S100108,2.0
S100086,S100109,1.0
S100086,S100111,1.0
S100086,S100112,1.0
S100086,S100113,1.0
S100086,S100114,2.0
S100086,S100117,2.0
S100086,S100118,1.0
S100086,S100120,2.0
S100090,S100091,2.0
S100090,S100092,2.0
S100090,S100095,2.0
S100090,S100096,2.0
S100090,S100097,1.0
S100090,S100098,2.0
S100090,S100099,2.0
S100090,S100100,2.0
S100090,S100101,2.0
S100090,S100105,2.0
S100090,S100106,2.0
S100090,S100107,2.0
S100090,S100108,2.0
S100090,S100109,1.0
S100090,S100111,1.0
S100090,S100112,1.0
S100090,S100113,1.0
S100090,S100114,2.0
S100090,S100117,2.0
S100090,S100118,1.0
S100090,S100120,2.0
S100091,S100092,2.0
S100091,S100095,2.0
S100091,S100096,2.0
S100091,S100097,1.0
S100091,S100098,2.0
S100091,S100099,2.0
S100091,S100100,2.0
S100091,S100101,3.0
S100091,S100105,2.0
S100091,S100106,2.0
S100091,S100107,2.0
S100091,S100108,2.0
S100091,S100109,1.0
S100091,S100111,1.0
S100091,S100112,1.0
S100091,S100113,1.0
S100091,S100114,2.0
S100091,S100117,2.0
S100091,S100118,1.0
S100091,S100120,2.0
S100092,S100095,2.0
S100092,S100096,2.0
S100092,S100097,1.0
S100092,S100098,2.0
S100092,S100099,2.0
S100092,S100100,2.0
S100092,S100101,2.0
S100092,S100105,2.0
S100092,S100106,2.0
S100092,S100107,2.0
S100092,S100108,2.0
S100092,S100109,1.0
S100092,S100111,1.0
S100092,S100112,1.0
S100092,S100113,1.0
S100092,S100114,2.0
S100092,S100117,2.0
S100092,S100118,1.0
S100092,S100120,2.0
S100095,S100096,2.0
S100095,S100097,1.0
S100095,S100098,2.0
S100095,S100099,2.0
S100095,S100100,2.0
S100095,S100101,2.0
S100095,S100105,2.0
S100095,S100106,2.0
S100095,S100107,2.0
S100095,S100108,2.0
S100095,S100109,1.0
S100095,S100111,1.0
S100095,S100112,1.0
S100095,S100113,1.0
S100095,S100114,2.0
S100095,S100117,2.0
S100095,S100118,1.0
S100095,S100120,2.0
S100096,S100097,1.0
S100096,S100098,2.0
S100096,S100099,2.0
S100096,S100100,2.0
S100096,S100101,2.0
S100096,S100105,2.0
S100096,S100106,2.0
S100096,S100107,2.0
S100096,S100108,2.0
S100096,S100109,1.0
S100096,S100111,1.0
S100096,S100112,1.0
S100096,S100113,1.0
S100096,S100114,2.0
S100096,S100117,2.0
S100096,S100118,1.0
S100096,S100120,2.0
S100097,S100098,1.0
S100097,S100099,1.0
S100097,S100100,1.0
S100097,S100101,1.0
S100097,S100105,1.0
S100097,S100106,1.0
S100097,S100107,1.0
S100097,S100108,1.0
S100097,S100113,1.0
S100097,S100114,1.0
S100097,S100117,1.0
S100097,S100120,1.0
S100098,S100099,2.0
S100098,S100100,2.0
S100098,S100101,2.0
S100098,S100105,2.0
S100098,S100106,2.0
S100098,S100107,2.0
S100098,S100108,2.0
S100098,S100109,1.0
S100098,S100111,1.0
S100098,S100112,1.0
S100098,S100113,1.0
S100098,S100114,2.0
S100098,S100117,2.0
S100098,S100118,1.0
S100098,S100120,2.0
S100099,S100100,2.0
S100099,S100101,2.0
S100099,S100105,2.0
S100099,S100106,2.0
S100099,S100107,2.0
S100099,S100108,2.0
S100099,S100109,1.0
S100099,S100111,1.0
S100099,S100112,1.0
S100099,S100113,1.0
S100099,S100114,2.0
S100099,S100117,2.0
S100099,S100118,1.0
S100099,S100120,2.0
S100100,S100101,2.0
S100100,S100105,2.0
S100100,S100106,2.0
S100100,S100107,2.0
S100100,S100108,2.0
S100100,S100109,1.0
S100100,S100111,1.0
S100100,S100112,1.0
S100100,S100113,1.0
S100100,S100114,2.0
S100100,S100117,2.0
S100100,S100118,1.0
S100100,S100120,2.0
S100101,S100105,2.0
S100101,S100106,2.0
S100101,S100107,2.0
S100101,S100108,2.0
S100101,S100109,1.0
S100101,S100111,1.0
S100101,S100112,1.0
S100101,S100113,1.0
S100101,S100114,2.0
S100101,S100117,2.0
S100101,S100118,1.0
S100101,S100120,2.0
S100105,S100106,2.0
S100105,S100107,3.0
S100105,S100108,2.0
S100105,S100109,1.0
S100105,S100110,1.0
S100105,S100111,1.0
S100105,S100112,1.0
S100105,S100113,1.0
S100105,S100114,2.0
S100105,S100117,2.0
S100105,S100118,1.0
S100105,S100120,2.0
S100106,S100107,2.0
S100106,S100108,2.0
S100106,S100109,1.0
S100106,S100111,1.0
S100106,S100112,1.0
S100106,S100113,1.0
S100106,S100114,2.0
S100106,S100117,3.0
S100106,S100118,1.0
S100106,S100120,2.0
S100107,S100108,2.0
S100107,S100109,1.0
S100107,S100110,1.0
S100107,S100111,1.0
S100107,S100112,1.0
S100107,S100113,1.0
S100107,S100114,2.0
S100107,S100117,2.0
S100107,S100118,1.0
S100107,S100120,2.0
S100108,S100109,1.0
S100108,S100111,1.0
S100108,S100112,1.0
S100108,S100113,1.0
S100108,S100114,2.0
S100108,S100117,2.0
S100108,S100118,1.0
S100108,S100120,2.0
S100109,S100111,1.0
S100109,S100112,1.0
S100109,S100114,1.0
S100109,S100117,1.0
S100109,S100118,1.0
S100109,S100120,1.0
S100111,S100112,1.0
S100111,S100114,1.0
S100111,S100117,1.0
S100111,S100118,1.0
S100111,S100120,1.0
S100112,S100114,1.0
S100112,S100117,1.0
S100112,S100118,1.0
S100112,S100120,1.0
S100113,S100114,1.0
S100113,S100117,1.0
S100113,S100120,1.0
S100114,S100117,2.0
S100114,S100118,1.0
S100114,S100120,2.0
S100117,S100118,1.0
S100117,S100120,2.0
S100118,S100120,1.0
